icd9,ICD9 String,phecode,phenotype,Excl. Phecodes,Excl. Phenotypes,Rollup,Leaf,Ignore Bool
86613,"Complete disruption of kidney parenchyma, with open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
8670,Injury to bladder and urethra without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
8671,Injury to bladder and urethra with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
8672,Injury to ureter without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
8676,Injury to other specified pelvic organs without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
8677,Injury to other specified pelvic organs with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
8678,Injury to unspecified pelvic organ without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
8679,Injury to unspecified pelvic organ with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86800,Injury to unspecified intra-abdominal organ without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86801,Injury to adrenal gland without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86802,Injury to bile duct and gallbladder without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86803,Injury to peritoneum without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86804,Injury to retroperitoneum without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86809,Injury to other and multiple intra-abdominal organs without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86810,"Injury to unspecified intra-abdominal organ, with open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86812,"Injury to bile duct and gallbladder, with open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86813,Injury to peritoneum with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86814,Injury to retroperitoneum with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86819,"Injury to other and multiple intra-abdominal organs, with open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
8690,Internal injury to unspecified or ill-defined organs without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
8691,Internal injury to unspecified or ill-defined organs with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
8700,Laceration of skin of eyelid and periocular area,870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8701,"Laceration of eyelid, full-thickness, not involving lacrimal passages",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8702,Laceration of eyelid involving lacrimal passages,870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8703,"Penetrating wound of orbit, without mention of foreign body",1001,Foreign body injury,,,1,1,1
8704,Penetrating wound of orbit with foreign body,1001,Foreign body injury,,,1,1,1
8708,Other specified open wounds of ocular adnexa,870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8710,Ocular laceration without prolapse of intraocular tissue,870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8711,Ocular laceration with prolapse or exposure of intraocular tissue,870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8712,Rupture of eye with partial loss of intraocular tissue,870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8713,Avulsion of eye,870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8716,Penetration of eyeball with (nonmagnetic) foreign body,1001,Foreign body injury,,,1,1,1
87200,"Open wound of external ear, unspecified site, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87201,"Open wound of auricle, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87202,"Open wound of auditory canal, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87261,"Open wound of ear drum, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87264,"Open wound of cochlea, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87269,"Open wound of ear, other and multiple sites, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8728,Open wound of ear NOS,870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8730,"Open wound of scalp, without mention of complication",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8731,"Open wound of scalp, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87320,"Open wound of nose, unspecified site, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87321,"Open wound of nasal septum, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87322,Open wound nasal cavity,870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87323,Open wound nasal sinus,870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87330,"Open wound of nose, unspecified site, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87333,"Open wound of nasal sinus, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87340,"Open wound of face, unspecified site, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87341,"Open wound of cheek, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87342,"Open wound of forehead, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87343,"Open wound of lip, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87344,"Open wound of jaw, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87349,"Open wound of face, other and multiple sites, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87350,"Open wound of face, unspecified site, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,0,0
87351,"Open wound of cheek, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87352,"Open wound of forehead, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87353,"Open wound of lip, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87354,"Open wound of jaw, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87359,"Open wound of face, other and multiple sites, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87360,"Open wound of mouth, unspecified site, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87361,Open wound of buccal mucosa uncomplicated,870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87363,"Open wound of tooth (broken), uncomplicated (fractured) (due to trauma)",873,Broken tooth,870-879.99, Open wound,1,1,1
87364,"Open wound of tongue and floor of mouth, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87365,"Open wound of palate, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87371,"Open wound of buccal mucosa, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87373,Open wound of tooth (broken) complicated,873,Broken tooth,870-879.99, Open wound,1,1,1
87374,"Open wound of tongue and floor of mouth, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8738,Other and unspecified open wound of head without mention of complication,870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,0,0
8739,"Other and unspecified open wound of head, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,0,0
87402,"Open wound of trachea, uncomplicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87411,"Open wound of larynx, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
87412,"Open wound of trachea, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8742,"Open wound of thyroid gland, without mention of complication",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8744,"Open wound of pharynx, without mention of complication",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8745,"Open wound of pharynx, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8748,"Open wound of other and unspecified parts of neck, without mention of complication",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8749,"Open wound of other and unspecified parts of neck, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8750,"Open wound of chest (wall), without mention of complication",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,0,0
8751,"Open wound of chest (wall), complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,0,0
8760,Open wound of back,870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,0,0
8761,"Open wound of back, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,0,0
8770,Open wound of buttock,870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,0,0
8780,Open wound of penis,870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8782,"Open wound of scrotum and testes, without mention of complication",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
8783,"Open wound of scrotum and testes, complicated",870,Open wounds of head; neck; and trunk,870-879.99, Open wound,1,1,0
